일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh),연도
2021-06-15 05:00:00,21.9,0.0,75.0,0.0,10,0.0,0.0,299.697,0.58,2021
2021-06-15 06:00:00,22.8,0.0,78.0,0.0,10,0.0,0.01,299.697,7.93,2021
2021-06-15 07:00:00,23.4,0.0,81.0,0.0,10,0.0,0.27,299.697,13.87,2021
2021-06-15 08:00:00,24.2,0.0,81.0,0.0,10,0.0,0.66,299.697,12.82,2021
2021-06-15 09:00:00,23.7,0.0,83.0,0.0,10,0.0,0.4,299.697,18.73,2021
2021-06-15 10:00:00,22.5,0.7,93.0,0.0,10,0.0,0.34,299.697,19.13,2021
2021-06-15 11:00:00,23.5,3.5,96.0,0.0,10,0.0,0.42,299.697,28.07,2021
2021-06-15 12:00:00,23.7,0.6,87.0,0.0,10,0.0,0.49,299.697,17.04,2021
2021-06-15 13:00:00,23.2,1.6,90.0,0.0,10,0.0,0.3,299.697,11.56,2021
2021-06-15 14:00:00,23.3,3.3,93.0,0.0,10,0.0,0.22,299.697,13.25,2021
2021-06-15 15:00:00,23.0,3.2,94.0,0.0,10,0.0,0.28,299.697,9.33,2021
2021-06-15 16:00:00,23.7,3.5,91.0,0.0,10,0.0,0.27,299.697,4.28,2021
2021-06-15 17:00:00,22.5,1.2,95.0,0.0,10,0.0,0.2,299.697,10.07,2021
2021-06-15 18:00:00,24.9,0.0,87.0,0.0,10,0.0,0.46,299.697,4.84,2021
2021-06-15 19:00:00,24.4,0.0,88.0,0.0,10,0.0,0.2,299.697,2.31,2021
2021-06-15 20:00:00,23.7,0.0,92.0,0.0,10,0.0,0.02,299.697,0.0,2021
2021-06-15 21:00:00,23.2,0.0,92.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-15 22:00:00,22.8,0.0,94.0,0.0,7,0.0,0.0,299.697,0.01,2021
2021-06-15 23:00:00,21.4,0.0,96.0,0.0,5,0.0,0.0,299.697,0.0,2021
2021-06-16 00:00:00,21.5,0.0,98.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-16 01:00:00,21.5,0.0,98.0,0.0,3,0.0,0.0,299.697,0.0,2021
2021-06-16 02:00:00,21.2,0.2,98.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-16 03:00:00,20.9,0.8,97.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-16 04:00:00,20.2,0.8,97.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-16 05:00:00,20.3,0.7,97.0,0.0,10,0.0,0.0,299.697,0.26,2021
2021-06-16 06:00:00,20.2,1.0,96.0,0.0,10,0.0,0.0,299.697,5.68,2021
2021-06-16 07:00:00,20.2,1.6,96.0,0.0,10,0.0,0.04,299.697,21.38,2021
2021-06-16 08:00:00,20.2,1.5,96.0,0.0,10,0.0,0.14,299.697,41.37,2021
2021-06-16 09:00:00,20.9,0.5,91.0,0.0,10,0.0,0.33,299.697,62.49,2021
2021-06-16 10:00:00,20.8,0.0,90.0,0.0,10,0.0,0.38,299.697,67.35,2021
2021-06-16 11:00:00,21.4,0.0,89.0,0.0,10,0.0,0.59,299.697,72.52,2021
2021-06-16 12:00:00,20.9,0.0,92.0,0.0,10,0.0,0.51,299.697,100.32,2021
2021-06-16 13:00:00,21.3,0.0,87.0,0.0,10,0.0,1.07,299.697,84.55,2021
2021-06-16 14:00:00,21.2,0.0,86.0,0.0,10,0.0,0.68,299.697,65.89,2021
2021-06-16 15:00:00,21.4,0.0,83.0,0.0,10,0.0,0.7,299.697,53.08,2021
2021-06-16 16:00:00,21.6,0.0,83.0,0.0,10,0.0,0.45,299.697,32.73,2021
2021-06-16 17:00:00,21.8,0.0,80.0,0.0,10,0.0,0.4,299.697,30.32,2021
2021-06-16 18:00:00,21.9,0.0,80.0,0.0,10,0.0,0.16,299.697,12.15,2021
2021-06-16 19:00:00,21.7,0.0,82.0,0.0,7,0.0,0.08,299.697,7.15,2021
2021-06-16 20:00:00,21.1,0.0,87.0,0.0,8,0.0,0.01,299.697,3.94,2021
2021-06-16 21:00:00,21.1,0.0,88.0,0.0,10,0.0,0.0,299.697,1.06,2021
2021-06-16 22:00:00,21.1,0.0,86.0,0.0,4,0.0,0.0,299.697,0.84,2021
2021-06-16 23:00:00,21.3,0.0,85.0,0.0,8,0.0,0.0,299.697,0.02,2021
2021-06-17 00:00:00,21.1,0.0,85.0,0.0,9,0.0,0.0,299.697,0.16,2021
2021-06-17 01:00:00,21.2,0.0,84.0,0.0,7,0.0,0.0,299.697,0.06,2021
2021-06-17 02:00:00,21.1,0.0,83.0,0.0,10,0.0,0.0,299.697,0.06,2021
2021-06-17 03:00:00,21.2,0.0,80.0,0.0,9,0.0,0.0,299.697,0.01,2021
2021-06-17 04:00:00,20.9,0.0,83.0,0.0,8,0.0,0.0,299.697,0.01,2021
2021-06-17 05:00:00,20.8,0.0,83.0,0.0,7,0.0,0.0,299.697,0.22,2021
2021-06-17 06:00:00,20.8,0.0,84.0,0.0,9,0.0,0.0,299.697,4.78,2021
2021-06-17 07:00:00,20.8,0.0,86.0,0.0,10,0.0,0.01,299.697,21.83,2021
2021-06-17 08:00:00,20.8,0.0,85.0,0.0,10,0.0,0.08,299.697,40.27,2021
2021-06-17 09:00:00,20.9,0.0,84.0,0.0,10,0.0,0.19,299.697,42.45,2021
2021-06-17 10:00:00,21.3,0.0,84.0,0.0,10,0.0,0.27,299.697,42.64,2021
2021-06-17 11:00:00,21.4,0.0,84.0,0.0,10,0.0,0.4,299.697,47.95,2021
2021-06-17 12:00:00,21.4,0.0,85.0,0.0,10,0.0,0.57,299.697,63.3,2021
2021-06-17 13:00:00,22.3,0.0,81.0,0.0,10,0.0,0.88,299.697,67.64,2021
2021-06-17 14:00:00,21.8,0.0,83.0,0.0,10,0.0,1.14,299.697,59.04,2021
2021-06-17 15:00:00,21.8,0.0,84.0,0.0,10,0.0,1.09,299.697,43.95,2021
2021-06-17 16:00:00,21.5,0.0,87.0,0.0,10,0.0,0.54,299.697,31.16,2021
2021-06-17 17:00:00,21.7,0.0,85.0,0.0,10,0.0,0.32,299.697,21.27,2021
2021-06-17 18:00:00,21.5,0.0,86.0,0.0,10,0.0,0.25,299.697,11.95,2021
2021-06-17 19:00:00,21.7,0.0,86.0,0.0,10,0.0,0.23,299.697,7.35,2021
2021-06-17 20:00:00,21.7,0.0,86.0,0.0,10,0.0,0.04,299.697,1.84,2021
2021-06-17 21:00:00,21.7,0.0,86.0,0.0,9,0.0,0.0,299.697,0.94,2021
2021-06-17 22:00:00,21.7,0.0,86.0,0.0,9,0.0,0.0,299.697,0.22,2021
2021-06-17 23:00:00,21.8,0.0,87.0,0.0,10,0.0,0.0,299.697,0.02,2021
2021-06-18 00:00:00,22.2,0.0,84.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-18 01:00:00,22.1,0.0,84.0,0.0,10,0.0,0.0,299.697,0.06,2021
2021-06-18 02:00:00,22.2,0.0,83.0,0.0,10,0.0,0.0,299.697,0.06,2021
2021-06-18 03:00:00,21.6,0.0,87.0,0.0,10,0.0,0.0,299.697,0.05,2021
2021-06-18 04:00:00,21.6,0.0,87.0,0.0,10,0.0,0.0,299.697,0.02,2021
2021-06-18 05:00:00,21.2,0.0,90.0,0.0,10,0.0,0.0,299.697,0.01,2021
2021-06-18 06:00:00,21.1,0.0,94.0,0.0,10,0.0,0.0,299.697,1.26,2021
2021-06-18 07:00:00,21.3,0.0,95.0,0.0,10,0.0,0.01,299.697,7.53,2021
2021-06-18 08:00:00,21.1,0.0,97.0,0.0,10,0.0,0.16,299.697,21.62,2021
2021-06-18 09:00:00,21.6,0.0,94.0,0.0,10,0.0,0.37,299.697,32.79,2021
2021-06-18 10:00:00,21.9,0.0,93.0,0.0,10,0.0,0.48,299.697,72.28,2021
2021-06-18 11:00:00,22.7,0.0,90.0,0.0,10,0.0,1.21,299.697,87.57,2021
2021-06-18 12:00:00,23.1,0.0,85.0,0.0,10,0.0,2.0,299.697,83.88,2021
2021-06-18 13:00:00,22.5,0.0,89.0,0.0,10,0.0,1.45,299.697,71.2,2021
2021-06-18 14:00:00,23.6,0.0,83.0,0.0,10,0.0,1.82,299.697,64.41,2021
2021-06-18 15:00:00,22.9,0.0,86.0,0.0,10,0.0,1.62,299.697,44.55,2021
2021-06-18 16:00:00,22.8,0.0,87.0,0.0,10,0.0,1.02,299.697,34.19,2021
2021-06-18 17:00:00,22.4,0.0,88.0,0.0,10,0.0,0.68,299.697,24.76,2021
2021-06-18 18:00:00,22.5,0.0,85.0,0.0,10,0.0,0.4,299.697,10.45,2021
2021-06-18 19:00:00,22.2,0.0,87.0,0.0,10,0.0,0.09,299.697,6.85,2021
2021-06-18 20:00:00,22.0,0.0,89.0,0.0,10,0.0,0.02,299.697,3.15,2021
2021-06-18 21:00:00,21.8,0.0,91.0,0.0,10,0.0,0.0,299.697,1.53,2021
2021-06-18 22:00:00,22.3,0.0,89.0,0.0,10,0.0,0.0,299.697,0.41,2021
2021-06-18 23:00:00,22.2,0.0,88.0,0.0,9,0.0,0.0,299.697,0.19,2021
2021-06-19 00:00:00,22.3,0.0,88.0,0.0,9,0.0,0.0,299.697,0.17,2021
2021-06-19 01:00:00,22.3,0.0,89.0,0.0,8,0.0,0.0,299.697,0.21,2021
2021-06-19 02:00:00,22.2,0.0,90.0,0.0,6,0.0,0.0,299.697,0.06,2021
2021-06-19 03:00:00,22.2,0.0,90.0,0.0,10,0.0,0.0,299.697,0.0,2021
2021-06-19 04:00:00,21.9,0.0,92.0,0.0,9,0.0,0.0,299.697,0.02,2021
2021-06-19 05:00:00,21.3,0.0,94.0,0.0,8,0.0,0.0,299.697,0.67,2021
2021-06-19 06:00:00,20.8,0.0,93.0,0.0,7,0.0,0.01,299.697,14.68,2021
2021-06-19 07:00:00,21.2,0.0,90.0,0.0,7,0.1,0.26,299.697,46.92,2021
2021-06-19 08:00:00,21.6,0.0,89.0,0.0,7,0.1,0.68,299.697,97.32,2021
2021-06-19 09:00:00,23.4,0.0,83.0,0.0,4,0.5,1.56,299.697,158.96,2021
2021-06-19 10:00:00,23.4,0.0,83.0,0.0,7,0.9,2.29,299.697,185.63,2021
2021-06-19 11:00:00,23.9,0.0,79.0,0.0,0,1.0,3.1,299.697,207.5,2021
2021-06-19 12:00:00,24.6,0.0,76.0,0.0,0,1.0,3.43,299.697,214.86,2021
2021-06-19 13:00:00,24.9,0.0,74.0,0.0,0,1.0,3.57,299.697,212.8,2021
2021-06-19 14:00:00,25.2,0.0,72.0,0.0,0,1.0,3.5,299.697,193.74,2021
2021-06-19 15:00:00,24.8,0.0,72.0,0.0,2,1.0,3.2,299.697,159.25,2021
2021-06-19 16:00:00,25.1,0.0,72.0,0.0,5,1.0,2.66,299.697,113.05,2021
2021-06-19 17:00:00,24.3,0.0,77.0,0.0,7,1.0,1.84,299.697,63.73,2021
2021-06-19 18:00:00,24.0,0.0,78.0,0.0,6,0.9,1.08,299.697,25.5,2021
2021-06-19 19:00:00,23.1,0.0,81.0,0.0,7,0.7,0.49,299.697,11.35,2021
2021-06-19 20:00:00,22.8,0.0,84.0,0.0,4,0.0,0.05,299.697,7.69,2021
2021-06-19 21:00:00,22.4,0.0,83.0,0.0,8,0.0,0.0,299.697,3.87,2021
2021-06-19 22:00:00,22.3,0.0,81.0,0.0,8,0.0,0.0,299.697,1.18,2021
2021-06-19 23:00:00,22.2,0.0,77.0,0.0,7,0.0,0.0,299.697,0.32,2021
2021-06-20 00:00:00,22.2,0.0,49.0,0.0,4,0.0,0.0,299.697,0.3,2021
2021-06-20 01:00:00,22.0,0.0,48.0,0.0,9,0.0,0.0,299.697,0.26,2021
2021-06-20 02:00:00,21.6,0.0,44.0,0.0,9,0.0,0.0,299.697,0.25,2021
2021-06-20 03:00:00,21.1,0.0,46.0,0.0,2,0.0,0.0,299.697,0.25,2021
2021-06-20 04:00:00,20.3,0.0,48.0,0.0,0,0.0,0.0,299.697,0.24,2021
2021-06-20 05:00:00,19.9,0.0,53.0,0.0,2,0.0,0.0,299.697,1.17,2021
2021-06-20 06:00:00,19.7,0.0,48.0,0.0,3,0.1,0.03,299.697,13.35,2021
2021-06-20 07:00:00,21.1,0.0,47.0,0.0,4,0.9,0.39,299.697,55.39,2021
2021-06-20 08:00:00,24.8,0.0,43.0,0.0,3,0.8,1.15,299.697,103.59,2021
2021-06-20 09:00:00,24.1,0.0,60.0,0.0,5,0.8,1.62,299.697,160.23,2021
2021-06-20 10:00:00,24.4,0.0,75.0,0.0,2,1.0,2.6,299.697,175.37,2021
2021-06-20 11:00:00,22.9,0.0,83.0,0.0,2,0.9,2.89,299.697,204.03,2021
2021-06-20 12:00:00,23.3,0.0,80.0,0.0,2,0.8,3.17,299.697,209.36,2021
2021-06-20 13:00:00,23.7,0.0,78.0,0.0,4,1.0,3.2,299.697,208.2,2021
2021-06-20 14:00:00,24.5,0.0,71.0,0.0,1,1.0,3.43,299.697,195.77,2021
2021-06-20 15:00:00,25.3,0.0,49.0,0.0,2,1.0,3.17,299.697,161.01,2021
2021-06-20 16:00:00,25.9,0.0,44.0,0.0,4,1.0,2.55,299.697,112.13,2021
2021-06-20 17:00:00,26.4,0.0,40.0,0.0,5,0.9,1.86,299.697,71.32,2021
2021-06-20 18:00:00,26.4,0.0,41.0,0.0,3,1.0,1.27,299.697,23.67,2021
2021-06-20 19:00:00,26.1,0.0,41.0,0.0,6,0.3,0.43,299.697,10.36,2021
2021-06-20 20:00:00,26.3,0.0,32.0,0.0,8,0.0,0.05,299.697,7.71,2021
2021-06-20 21:00:00,25.3,0.0,49.0,0.0,5,0.0,0.0,299.697,3.88,2021
2021-06-20 22:00:00,24.4,0.0,47.0,0.0,7,0.0,0.0,299.697,1.2,2021
2021-06-20 23:00:00,23.6,0.0,45.0,0.0,3,0.0,0.0,299.697,0.33,2021
2021-06-21 00:00:00,23.4,0.0,43.0,0.0,2,0.0,0.0,299.697,0.28,2021
2021-06-21 01:00:00,23.2,0.0,42.0,0.0,2,0.0,0.0,299.697,0.29,2021
2021-06-21 02:00:00,23.0,0.0,41.0,0.0,1,0.0,0.0,299.697,0.25,2021
2021-06-21 03:00:00,22.8,0.0,38.0,0.0,0,0.0,0.0,299.697,0.25,2021
2021-06-21 04:00:00,22.5,0.0,40.0,0.0,0,0.0,0.0,299.697,0.24,2021
2021-06-21 05:00:00,21.8,0.0,42.0,0.0,2,0.0,0.0,299.697,1.69,2021
2021-06-21 06:00:00,21.5,0.0,48.0,0.0,3,0.1,0.04,299.697,15.82,2021
2021-06-21 07:00:00,22.7,0.0,58.0,0.0,3,1.0,0.44,299.697,57.99,2021
2021-06-21 08:00:00,25.8,0.0,57.0,0.0,2,0.8,1.04,299.697,113.29,2021
2021-06-21 09:00:00,27.0,0.0,54.0,0.0,1,0.9,1.84,299.697,159.62,2021
2021-06-21 10:00:00,27.0,0.0,61.0,0.0,1,1.0,2.5,299.697,181.08,2021
2021-06-21 11:00:00,27.2,0.0,64.0,0.0,3,1.0,2.97,299.697,194.07,2021
2021-06-21 12:00:00,26.5,0.0,67.0,0.0,2,1.0,3.28,299.697,204.87,2021
2021-06-21 13:00:00,26.3,0.0,75.0,0.0,0,1.0,3.42,299.697,203.41,2021
2021-06-21 14:00:00,26.4,0.0,74.0,0.0,1,1.0,3.34,299.697,188.33,2021
2021-06-21 15:00:00,26.5,0.0,73.0,0.0,4,1.0,3.14,299.697,156.24,2021
2021-06-21 16:00:00,26.1,0.0,75.0,0.0,6,1.0,2.64,299.697,118.6,2021
2021-06-21 17:00:00,23.9,0.0,82.0,0.0,8,0.8,1.75,299.697,56.59,2021
2021-06-21 18:00:00,25.5,0.0,72.0,0.0,9,0.3,0.81,299.697,22.62,2021
2021-06-21 19:00:00,23.9,0.0,80.0,0.0,7,0.0,0.31,299.697,11.81,2021
2021-06-21 20:00:00,24.2,0.0,59.0,0.0,9,0.1,0.08,299.697,8.21,2021
2021-06-21 21:00:00,23.6,0.0,69.0,0.0,8,0.0,0.0,299.697,6.29,2021
2021-06-21 22:00:00,24.6,0.0,56.0,0.0,4,0.0,0.0,299.697,2.65,2021
2021-06-21 23:00:00,24.3,0.0,54.0,0.0,5,0.0,0.0,299.697,0.45,2021
2021-06-22 00:00:00,24.3,0.0,53.0,0.0,7,0.0,0.0,299.697,0.28,2021
2021-06-22 01:00:00,24.0,0.0,54.0,0.0,7,0.0,0.0,299.697,0.24,2021
2021-06-22 02:00:00,23.7,0.0,64.0,0.0,6,0.0,0.0,299.697,0.23,2021
2021-06-22 03:00:00,22.9,0.0,64.0,0.0,5,0.0,0.0,299.697,0.23,2021
2021-06-22 04:00:00,22.0,0.0,72.0,0.0,3,0.0,0.0,299.697,0.23,2021
2021-06-22 05:00:00,22.1,0.0,77.0,0.0,8,0.0,0.0,299.697,0.89,2021
2021-06-22 06:00:00,22.7,0.0,82.0,0.0,8,0.0,0.04,299.697,11.67,2021
2021-06-22 07:00:00,23.0,0.0,83.0,0.0,5,0.6,0.42,299.697,39.66,2021
2021-06-22 08:00:00,24.4,0.0,78.0,0.0,6,0.8,1.05,299.697,70.58,2021
2021-06-22 09:00:00,24.7,0.0,74.0,0.0,3,1.0,1.85,299.697,121.02,2021
2021-06-22 10:00:00,26.9,0.0,64.0,0.0,2,1.0,2.54,299.697,153.72,2021
2021-06-22 11:00:00,27.6,0.0,61.0,0.0,0,1.0,3.02,299.697,187.3,2021
2021-06-22 12:00:00,24.9,0.0,73.0,0.0,0,1.0,3.36,299.697,204.15,2021
2021-06-22 13:00:00,25.2,0.0,72.0,0.0,0,1.0,3.47,299.697,203.68,2021
2021-06-22 14:00:00,25.0,0.0,72.0,0.0,0,1.0,3.39,299.697,190.4,2021
2021-06-22 15:00:00,25.6,0.0,69.0,0.0,0,1.0,3.1,299.697,159.88,2021
2021-06-22 16:00:00,24.6,0.0,73.0,0.0,0,1.0,2.61,299.697,117.07,2021
2021-06-22 17:00:00,24.6,0.0,75.0,0.0,0,1.0,2.0,299.697,60.87,2021
2021-06-22 18:00:00,25.4,0.0,73.0,0.0,4,0.7,1.06,299.697,27.88,2021
2021-06-22 19:00:00,24.2,0.0,77.0,0.0,4,0.9,0.52,299.697,11.89,2021
2021-06-22 20:00:00,24.2,0.0,76.0,0.0,0,0.0,0.07,299.697,8.4,2021
2021-06-22 21:00:00,23.1,0.0,81.0,0.0,1,0.0,0.0,299.697,5.32,2021
2021-06-22 22:00:00,23.2,0.0,83.0,0.0,1,0.0,0.0,299.697,1.31,2021
2021-06-22 23:00:00,22.7,0.0,87.0,0.0,3,0.0,0.0,299.697,0.32,2021
2021-06-23 00:00:00,22.8,0.0,83.0,0.0,8,0.0,0.0,299.697,0.32,2021
2021-06-23 01:00:00,22.2,0.0,84.0,0.0,3,0.0,0.0,299.697,0.23,2021
2021-06-23 02:00:00,22.2,0.0,87.0,0.0,6,0.0,0.0,299.697,0.23,2021
2021-06-23 03:00:00,22.7,0.0,81.0,0.0,8,0.0,0.0,299.697,0.23,2021
2021-06-23 04:00:00,22.5,0.0,85.0,0.0,5,0.0,0.0,299.697,0.23,2021
2021-06-23 05:00:00,22.3,0.0,79.0,0.0,6,0.0,0.0,299.697,1.1,2021
2021-06-23 06:00:00,21.8,0.0,78.0,0.0,5,0.0,0.02,299.697,15.53,2021
2021-06-23 07:00:00,22.9,0.0,73.0,0.0,4,0.0,0.3,299.697,47.48,2021
2021-06-23 08:00:00,23.4,0.0,75.0,0.0,6,0.6,0.84,299.697,89.28,2021
2021-06-23 09:00:00,24.0,0.0,73.0,0.0,4,0.7,1.55,299.697,127.91,2021
2021-06-23 10:00:00,23.7,0.0,76.0,0.0,3,1.0,2.27,299.697,141.95,2021
2021-06-23 11:00:00,24.8,0.0,72.0,0.0,2,1.0,2.83,299.697,135.63,2021
2021-06-23 12:00:00,25.7,0.0,71.0,0.0,4,1.0,3.23,299.697,98.24,2021
2021-06-23 13:00:00,25.4,0.0,69.0,0.0,6,1.0,3.34,299.697,82.56,2021
2021-06-23 14:00:00,25.7,0.0,70.0,0.0,7,0.9,3.2,299.697,102.69,2021
2021-06-23 15:00:00,25.8,0.0,71.0,0.0,3,1.0,3.05,299.697,97.9,2021
2021-06-23 16:00:00,25.2,0.0,74.0,0.0,4,1.0,2.43,299.697,68.96,2021
2021-06-23 17:00:00,24.5,0.0,75.0,0.0,5,0.7,1.56,299.697,39.86,2021
2021-06-23 18:00:00,25.2,0.0,71.0,0.0,3,0.7,1.06,299.697,20.11,2021
2021-06-23 19:00:00,24.3,0.0,76.0,0.0,1,0.9,0.53,299.697,10.77,2021
2021-06-23 20:00:00,23.6,0.0,80.0,0.0,0,0.0,0.07,299.697,7.99,2021
2021-06-23 21:00:00,23.5,0.0,82.0,0.0,4,0.0,0.0,299.697,3.52,2021
2021-06-23 22:00:00,23.5,0.0,82.0,0.0,0,0.0,0.0,299.697,2.32,2021
2021-06-23 23:00:00,23.5,0.0,79.0,0.0,0,0.0,0.0,299.697,0.35,2021
2021-06-24 00:00:00,23.0,0.0,72.0,0.0,0,0.0,0.0,299.697,0.27,2021
2021-06-24 01:00:00,23.0,0.0,73.0,0.0,2,0.0,0.0,299.697,0.23,2021
2021-06-24 02:00:00,22.8,0.0,78.0,0.0,3,0.0,0.0,299.697,0.23,2021
2021-06-24 03:00:00,22.5,0.0,73.0,0.0,4,0.0,0.0,299.697,0.23,2021
2021-06-24 04:00:00,22.1,0.0,71.0,0.0,5,0.0,0.0,299.697,0.23,2021
2021-06-24 05:00:00,21.8,0.0,69.0,0.0,0,0.0,0.0,299.697,1.22,2021
2021-06-24 06:00:00,22.0,0.0,69.0,0.0,7,0.0,0.03,299.697,16.36,2021
2021-06-24 07:00:00,22.8,0.0,67.0,0.0,7,0.2,0.33,299.697,52.2,2021
2021-06-24 08:00:00,24.2,0.0,68.0,0.0,4,0.8,0.95,299.697,88.45,2021
2021-06-24 09:00:00,24.0,0.0,74.0,0.0,7,0.8,1.55,299.697,114.9,2021
2021-06-24 10:00:00,25.8,0.0,71.0,0.0,6,0.9,2.16,299.697,132.25,2021
2021-06-24 11:00:00,26.3,0.0,69.0,0.0,7,1.0,2.92,299.697,120.03,2021
2021-06-24 12:00:00,26.9,0.0,65.0,0.0,8,1.0,3.12,299.697,115.54,2021
2021-06-24 13:00:00,27.2,0.0,65.0,0.0,9,0.9,2.93,299.697,93.51,2021
2021-06-24 14:00:00,27.4,0.0,62.0,0.0,8,0.7,2.75,299.697,99.5,2021
2021-06-24 15:00:00,27.3,0.0,63.0,0.0,9,0.8,2.68,299.697,67.57,2021
2021-06-24 16:00:00,26.7,0.0,63.0,0.0,9,0.0,1.37,299.697,37.17,2021
2021-06-24 17:00:00,26.7,0.0,60.0,0.0,9,0.0,0.79,299.697,28.43,2021
2021-06-24 18:00:00,26.3,0.0,65.0,0.0,9,0.0,0.56,299.697,17.2,2021
2021-06-24 19:00:00,25.4,0.0,70.0,0.0,10,0.0,0.21,299.697,9.66,2021
2021-06-24 20:00:00,24.6,0.0,74.0,0.0,8,0.0,0.04,299.697,7.2,2021
2021-06-24 21:00:00,24.4,0.0,76.0,0.0,10,0.0,0.0,299.697,2.84,2021
2021-06-24 22:00:00,24.1,0.0,78.0,0.0,8,0.0,0.0,299.697,1.59,2021
2021-06-24 23:00:00,24.1,0.0,76.0,0.0,6,0.0,0.0,299.697,0.24,2021
2021-06-25 00:00:00,24.1,0.0,76.0,0.0,10,0.0,0.0,299.697,0.27,2021
2021-06-25 01:00:00,23.8,0.0,77.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-25 02:00:00,23.9,0.0,73.0,0.0,9,0.0,0.0,299.697,0.23,2021
2021-06-25 03:00:00,23.6,0.0,74.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-25 04:00:00,22.7,0.0,83.0,0.0,6,0.0,0.0,299.697,0.23,2021
2021-06-25 05:00:00,22.8,0.0,80.0,0.0,7,0.0,0.0,299.697,0.55,2021
2021-06-25 06:00:00,22.5,0.0,80.0,0.0,4,0.0,0.01,299.697,10.8,2021
2021-06-25 07:00:00,23.3,0.0,73.0,0.0,3,0.3,0.24,299.697,48.07,2021
2021-06-25 08:00:00,25.0,0.0,67.0,0.0,3,0.8,0.96,299.697,80.6,2021
2021-06-25 09:00:00,26.4,0.0,63.0,0.0,6,0.9,1.7,299.697,122.1,2021
2021-06-25 10:00:00,26.9,0.0,62.0,0.0,7,0.7,1.84,299.697,140.22,2021
2021-06-25 11:00:00,26.9,0.0,66.0,0.0,7,0.5,1.77,299.697,154.93,2021
2021-06-25 12:00:00,26.9,0.0,62.0,0.0,6,0.9,2.93,299.697,149.81,2021
2021-06-25 13:00:00,26.0,0.0,66.0,0.0,8,0.3,1.67,299.697,149.3,2021
2021-06-25 14:00:00,28.2,0.0,57.0,0.0,9,0.2,1.59,299.697,134.1,2021
2021-06-25 15:00:00,28.5,0.0,55.0,0.0,7,0.8,2.3,299.697,111.65,2021
2021-06-25 16:00:00,27.9,0.0,58.0,0.0,7,0.1,1.03,299.697,75.77,2021
2021-06-25 17:00:00,27.0,0.0,63.0,0.0,8,0.2,0.92,299.697,30.38,2021
2021-06-25 18:00:00,25.3,0.0,70.0,0.0,10,0.0,0.45,299.697,10.2,2021
2021-06-25 19:00:00,24.9,0.0,72.0,0.0,10,0.0,0.12,299.697,8.89,2021
2021-06-25 20:00:00,24.4,0.0,76.0,0.0,10,0.0,0.01,299.697,7.36,2021
2021-06-25 21:00:00,24.1,0.0,78.0,0.0,10,0.0,0.0,299.697,4.03,2021
2021-06-25 22:00:00,24.1,0.0,77.0,0.0,10,0.0,0.0,299.697,2.89,2021
2021-06-25 23:00:00,24.3,0.0,76.0,0.0,10,0.0,0.0,299.697,0.35,2021
2021-06-26 00:00:00,24.0,0.0,78.0,0.0,10,0.0,0.0,299.697,0.27,2021
2021-06-26 01:00:00,23.6,0.0,79.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-26 02:00:00,23.6,0.0,78.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-26 03:00:00,23.2,0.0,79.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-26 04:00:00,23.4,0.0,75.0,0.0,10,0.0,0.0,299.697,0.23,2021
2021-06-26 05:00:00,22.7,0.0,82.0,0.0,10,0.0,0.0,299.697,0.19,2021
2021-06-26 06:00:00,22.7,0.0,75.0,0.0,10,0.0,0.0,299.697,2.15,2021
2021-06-26 07:00:00,23.1,0.0,79.0,0.0,10,0.0,0.05,299.697,12.34,2021
2021-06-26 08:00:00,23.8,0.0,79.0,0.0,10,0.0,0.23,299.697,26.91,2021
2021-06-26 09:00:00,24.6,0.0,70.0,0.0,10,0.0,0.42,299.697,41.09,2021
2021-06-26 10:00:00,24.9,0.0,70.0,0.0,10,0.0,0.61,299.697,51.02,2021
2021-06-26 11:00:00,25.0,0.0,65.0,0.0,10,0.0,0.74,299.697,90.52,2021
2021-06-26 12:00:00,26.9,0.0,60.0,0.0,10,0.2,1.84,299.697,145.35,2021
2021-06-26 13:00:00,28.3,0.0,58.0,0.0,8,0.5,2.54,299.697,110.36,2021
2021-06-26 14:00:00,29.1,0.0,57.0,0.0,9,0.5,2.86,299.697,123.75,2021
2021-06-26 15:00:00,30.1,0.0,51.0,0.0,8,0.5,2.43,299.697,116.04,2021
2021-06-26 16:00:00,29.7,0.0,51.0,0.0,8,0.7,2.23,299.697,90.97,2021
2021-06-26 17:00:00,29.0,0.0,53.0,0.0,8,0.3,1.21,299.697,38.53,2021
2021-06-26 18:00:00,27.2,0.0,63.0,0.0,9,0.1,0.6,299.697,11.06,2021
